Time	UTC	GPS_lat(deg)	GPS_long(deg)	GVF_IK_CONS:x_avg_dot_d	GVF_IK_CONS:x_avg	GVF_IK_CONS:error	GVF_IK:gamma_omega	GVF_IK:gamma_A	GVF_IK:gamma_dot	GVF_IK:gamma	GVF_IK:error	GVF:omega	GVF:omega_d	GVF:t_norm	GVF:n_norm	GVF:error_n	GVF:ke	GVF:s	GVF:error	NAVIGATION:flight_time	NAVIGATION:dist_home	NAVIGATION:pos_y	NAVIGATION:pos_x	NAVIGATION:cur_block	GPS:speed	GPS:alt	GPS:course	GPS:utm_north	GPS:utm_east	ATTITUDE:theta	ATTITUDE:psi	ATTITUDE:phi
508.908	10:09:23.908	37.297082927	-3.683071067	0.	0.	0.	0.6	20.	0.	0.	0.	0.300799	1.4e-05	0.037142	0.039968	0.300786	0.6	1	1.79349	0	50.7	-40.8	-30.1	2	1	712582	1161	412804825	43945991	0.041093	3.091125	-0.021214
509.158	10:09:24.158	37.297082927	-3.683071067	0.	0.	0.	0.6	20.	0.	0.	0.	0.300799	1.4e-05	0.037142	0.039968	0.300786	0.6	1	1.79349	0	50.7	-40.8	-30.1	2	3	712569	1161	412804825	43945991	0.041218	3.091191	-0.021071
509.408	10:09:24.408	37.297082927	-3.683071067	0.	0.	0.	0.6	20.	0.	0.	0.	0.300799	1.4e-05	0.037142	0.039968	0.300786	0.6	1	1.79349	0	50.7	-40.8	-30.1	2	1	712577	1161	412804825	43945991	0.041218	3.091191	-0.021071
509.658	10:09:24.658	37.297082928	-3.683070954	0.	0.	0.	0.6	20.	0.	0.	0.	0.300799	1.4e-05	0.037142	0.039968	0.300786	0.6	1	1.79349	0	50.7	-40.8	-30.1	2	3	712586	1161	412804825	43945992	0.041191	3.091475	-0.020882
509.908	10:09:24.908	37.297082838	-3.683070841	0.	0.	0.	0.6	20.	0.	0.	0.	0.300799	1.4e-05	0.037142	0.039968	0.300786	0.6	1	1.79349	0	50.7	-40.8	-30.1	2	2	712581	1161	412804824	43945993	0.041191	3.091475	-0.020882
510.158	10:09:25.158	37.297082838	-3.683070841	0.	0.	0.	0.6	20.	0.	0.	0.	0.300799	1.4e-05	0.037142	0.039968	0.300786	0.6	1	1.79349	0	50.7	-40.8	-30.1	2	4	712595	1161	412804824	43945993	0.041241	3.091667	-0.020732
510.408	10:09:25.408	37.297082748	-3.683070840	0.	0.	0.	0.6	20.	0.	0.	0.	0.300799	1.4e-05	0.037142	0.039968	0.300786	0.6	1	1.79349	0	50.7	-40.8	-30.1	2	2	712615	1161	412804823	43945993	0.041241	3.091667	-0.020732
510.658	10:09:25.658	37.297082658	-3.683070839	0.	0.	0.	0.6	20.	0.	0.	0.	0.300799	1.4e-05	0.037142	0.039968	0.300786	0.6	1	1.79349	0	50.7	-40.8	-30.1	2	2	712622	1161	412804822	43945993	0.041276	3.091669	-0.020546
510.908	10:09:25.908	37.297082569	-3.683070725	0.	0.	0.	0.6	20.	0.	0.	0.	0.300799	1.4e-05	0.037142	0.039968	0.300786	0.6	1	1.79349	0	50.7	-40.8	-30.1	2	1	712629	1161	412804821	43945994	0.041276	3.091669	-0.020546
511.158	10:09:26.158	37.297082659	-3.683070726	0.	0.	0.	0.6	20.	0.	0.	0.	0.300799	1.4e-05	0.037142	0.039968	0.300786	0.6	1	1.79349	0	50.7	-40.8	-30.1	2	6	712643	1161	412804822	43945994	0.041274	3.091738	-0.020493
511.408	10:09:26.408	37.297082659	-3.683070613	0.	0.	0.	0.6	20.	0.	0.	0.	0.300799	1.4e-05	0.037142	0.039968	0.300786	0.6	1	1.79349	0	50.6	-40.8	-30.	2	1	712651	1161	412804822	43945995	0.041274	3.091738	-0.020493
511.658	10:09:26.658	37.297082569	-3.683070612	0.	0.	0.	0.6	20.	0.	0.	0.	0.300799	1.4e-05	0.037142	0.039968	0.300786	0.6	1	1.79349	0	50.6	-40.8	-30.	2	3	712665	1161	412804821	43945995	0.041402	3.091949	-0.020364
511.908	10:09:26.908	37.297082390	-3.683070498	0.	0.	0.	0.6	20.	0.	0.	0.	0.300799	1.4e-05	0.037142	0.039968	0.300786	0.6	1	1.79349	0	50.6	-40.8	-30.	2	2	712693	1161	412804819	43945996	0.041402	3.091949	-0.020364
512.158	10:09:27.158	37.297082299	-3.683070497	0.	0.	0.	0.6	20.	0.	0.	0.	0.300799	1.4e-05	0.037142	0.039968	0.300786	0.6	1	1.79349	0	50.6	-40.8	-30.	2	1	712708	1161	412804818	43945996	0.041399	3.091988	-0.020147
512.408	10:09:27.408	37.297082299	-3.683070497	0.	0.	0.	0.6	20.	0.	0.	0.	0.300799	1.4e-05	0.037142	0.039968	0.300786	0.6	1	1.79349	0	50.6	-40.8	-30.	2	5	712732	1161	412804818	43945996	0.041399	3.091988	-0.020147
512.658	10:09:27.658	37.297082209	-3.683070496	0.	0.	0.	0.6	20.	0.	0.	0.	0.300799	1.4e-05	0.037142	0.039968	0.300786	0.6	1	1.79349	0	50.6	-40.8	-30.	2	3	712729	1161	412804817	43945996	0.041454	3.092097	-0.02001
512.908	10:09:27.908	37.297082209	-3.683070496	0.	0.	0.	0.6	20.	0.	0.	0.	0.300799	1.4e-05	0.037142	0.039968	0.300786	0.6	1	1.79349	0	50.6	-40.8	-30.	2	1	712720	1161	412804817	43945996	0.041454	3.092097	-0.02001
513.158	10:09:28.158	37.297082209	-3.683070496	0.	0.	0.	0.6	20.	0.	0.	0.	0.300799	1.4e-05	0.037142	0.039968	0.300786	0.6	1	1.79349	0	50.6	-40.8	-30.	2	1	712716	1161	412804817	43945996	0.041597	3.092213	-0.019893
513.408	10:09:28.408	37.297082120	-3.683070383	0.	0.	0.	0.6	20.	0.	0.	0.	0.300799	1.4e-05	0.037142	0.039968	0.300786	0.6	1	1.79349	0	50.8	-41.	-30.	2	0	712725	1161	412804816	43945997	0.041597	3.092213	-0.019893
513.658	10:09:28.658	37.297082120	-3.683070383	0.	0.	0.	0.6	20.	0.	0.	0.	0.300799	1.4e-05	0.037142	0.039968	0.300786	0.6	1	1.79349	0	50.8	-41.	-30.	2	3	712759	1161	412804816	43945997	0.041804	3.092355	-0.019871
513.908	10:09:28.908	37.297082120	-3.683070270	0.	0.	0.	0.6	20.	0.	0.	0.	0.300799	1.4e-05	0.037142	0.039968	0.300786	0.6	1	1.79349	0	50.8	-41.	-30.	2	3	712797	1161	412804816	43945998	0.041804	3.092355	-0.019871
514.158	10:09:29.158	37.297082121	-3.683070157	0.	0.	0.	0.6	20.	0.	0.	0.	0.300799	1.4e-05	0.037142	0.039968	0.300786	0.6	1	1.79349	0	50.8	-41.	-30.	2	2	712818	1161	412804816	43945999	0.04178	3.092472	-0.019758
514.408	10:09:29.408	37.297082032	-3.683070043	0.	0.	0.	0.6	20.	0.	0.	0.	0.300799	1.4e-05	0.037142	0.039968	0.300786	0.6	1	1.79349	0	50.8	-41.	-30.	2	3	712831	1161	412804815	43946000	0.04178	3.092472	-0.019758
514.658	10:09:29.658	37.297082032	-3.683070043	0.	0.	0.	0.6	20.	0.	0.	0.	0.300799	1.4e-05	0.037142	0.039968	0.300786	0.6	1	1.79349	0	50.8	-41.	-30.	2	2	712853	1161	412804815	43946000	0.041933	3.092606	-0.019832
514.908	10:09:29.908	37.297082032	-3.683069931	0.	0.	0.	0.6	20.	0.	0.	0.	0.300799	1.4e-05	0.037142	0.039968	0.300786	0.6	1	1.79349	0	50.8	-41.	-30.	2	1	712884	1161	412804815	43946001	0.041933	3.092606	-0.019832
515.158	10:09:30.158	37.297082032	-3.683069931	0.	0.	0.	0.6	20.	0.	0.	0.	0.300799	1.4e-05	0.037142	0.039968	0.300786	0.6	1	1.79349	0	50.8	-41.	-30.	2	1	712884	1161	412804815	43946001	0.042035	3.092749	-0.019643
515.408	10:09:30.408	37.297082033	-3.683069818	0.	0.	0.	0.6	20.	0.	0.	0.	0.300799	1.4e-05	0.037142	0.039968	0.300786	0.6	1	1.79349	0	50.8	-41.	-30.	2	2	712882	1161	412804815	43946002	0.042035	3.092749	-0.019643
515.658	10:09:30.658	37.297082033	-3.683069818	0.	0.	0.	0.6	20.	0.	0.	0.	0.300799	1.4e-05	0.037142	0.039968	0.300786	0.6	1	1.79349	0	50.8	-41.	-30.	2	3	712886	1161	412804815	43946002	0.042062	3.092815	-0.019485
515.908	10:09:30.908	37.297082032	-3.683069931	0.	0.	0.	0.6	20.	0.	0.	0.	0.300799	1.4e-05	0.037142	0.039968	0.300786	0.6	1	1.79349	0	50.8	-41.	-30.	2	5	712890	1161	412804815	43946001	0.042062	3.092815	-0.019485
516.158	10:09:31.158	37.297082032	-3.683070043	0.	0.	0.	0.6	20.	0.	0.	0.	0.300799	1.4e-05	0.037142	0.039968	0.300786	0.6	1	1.79349	0	50.8	-41.	-30.	2	3	712886	1161	412804815	43946000	0.042094	3.092928	-0.01937
516.408	10:09:31.408	37.297082032	-3.683070043	0.	0.	0.	0.6	20.	0.	0.	0.	0.300799	1.4e-05	0.037142	0.039968	0.300786	0.6	1	1.79349	0	50.8	-41.	-30.	2	2	712887	1161	412804815	43946000	0.042094	3.092928	-0.01937
516.658	10:09:31.658	37.297082122	-3.683069931	0.	0.	0.	0.6	20.	0.	0.	0.	0.300799	1.4e-05	0.037142	0.039968	0.300786	0.6	1	1.79349	0	50.8	-41.	-30.	2	2	712883	1161	412804816	43946001	0.042162	3.093095	-0.019223
516.908	10:09:31.908	37.297082122	-3.683070044	0.	0.	0.	0.6	20.	0.	0.	0.	0.300799	1.4e-05	0.037142	0.039968	0.300786	0.6	1	1.79349	0	50.8	-41.	-30.	2	3	712880	1161	412804816	43946000	0.042162	3.093095	-0.019223
517.158	10:09:32.158	37.297082122	-3.683070044	0.	0.	0.	0.6	20.	0.	0.	0.	0.300799	1.4e-05	0.037142	0.039968	0.300786	0.6	1	1.79349	0	50.8	-41.	-30.	2	2	712879	1161	412804816	43946000	0.042213	3.093139	-0.019194
517.408	10:09:32.408	37.297082211	-3.683070158	0.	0.	0.	0.6	20.	0.	0.	0.	0.300799	1.4e-05	0.037142	0.039968	0.300786	0.6	1	1.79349	0	50.6	-40.8	-30.	2	4	712896	1161	412804817	43945999	0.042213	3.093139	-0.019194
517.658	10:09:32.658	37.297082211	-3.683070271	0.	0.	0.	0.6	20.	0.	0.	0.	0.300799	1.4e-05	0.037142	0.039968	0.300786	0.6	1	1.79349	0	50.6	-40.8	-30.	2	2	712894	1161	412804817	43945998	0.04231	3.093232	-0.019256
517.908	10:09:32.908	37.297082211	-3.683070271	0.	0.	0.	0.6	20.	0.	0.	0.	0.300799	1.4e-05	0.037142	0.039968	0.300786	0.6	1	1.79349	0	50.8	-41.	-30.	2	2	712894	1161	412804817	43945998	0.04231	3.093232	-0.019256
518.158	10:09:33.158	37.297082121	-3.683070157	0.	0.	0.	0.6	20.	0.	0.	0.	0.300799	1.4e-05	0.037142	0.039968	0.300786	0.6	1	1.79349	0	50.8	-41.	-30.	2	6	712875	1161	412804816	43945999	0.042499	3.093266	-0.019321
518.408	10:09:33.408	37.297082122	-3.683070044	0.	0.	0.	0.6	20.	0.	0.	0.	0.300799	1.4e-05	0.037142	0.039968	0.300786	0.6	1	1.79349	0	50.8	-41.	-30.	2	2	712860	1161	412804816	43946000	0.042499	3.093266	-0.019321
518.658	10:09:33.658	37.297082122	-3.683070044	0.	0.	0.	0.6	20.	0.	0.	0.	0.300799	1.4e-05	0.037142	0.039968	0.300786	0.6	1	1.79349	0	50.8	-41.	-30.	2	2	712860	1161	412804816	43946000	0.042594	3.093284	-0.019266
518.908	10:09:33.908	37.297082031	-3.683070156	0.	0.	0.	0.6	20.	0.	0.	0.	0.300799	1.4e-05	0.037142	0.039968	0.300786	0.6	1	1.79349	0	50.8	-41.	-30.	2	4	712839	1161	412804815	43945999	0.042594	3.093284	-0.019266
519.158	10:09:34.158	37.297082030	-3.683070269	0.	0.	0.	0.6	20.	0.	0.	0.	0.300799	1.4e-05	0.037142	0.039968	0.300786	0.6	1	1.79349	0	50.8	-41.	-30.	2	3	712839	1161	412804815	43945998	0.042644	3.093348	-0.019145
519.408	10:09:34.408	37.297082031	-3.683070156	0.	0.	0.	0.6	20.	0.	0.	0.	0.300799	1.4e-05	0.037142	0.039968	0.300786	0.6	1	1.79349	0	50.8	-41.	-30.	2	4	712832	1161	412804815	43945999	0.042644	3.093348	-0.019145
519.658	10:09:34.658	37.297082031	-3.683070156	0.	0.	0.	0.6	20.	0.	0.	0.	0.300799	1.4e-05	0.037142	0.039968	0.300786	0.6	1	1.79349	0	50.8	-41.	-30.	2	4	712832	1161	412804815	43945999	0.042697	3.093383	-0.019143
519.908	10:09:34.908	37.297082121	-3.683070157	0.	0.	0.	0.6	20.	0.	0.	0.	0.300799	1.4e-05	0.037142	0.039968	0.300786	0.6	1	1.79349	0	50.8	-41.	-30.	2	4	712809	1161	412804816	43945999	0.042697	3.093383	-0.019143
520.158	10:09:35.158	37.297082032	-3.683070043	0.	0.	0.	0.6	20.	0.	0.	0.	0.300799	1.4e-05	0.037142	0.039968	0.300786	0.6	1	1.79349	0	50.8	-41.	-30.	2	1	712816	1161	412804815	43946000	0.042632	3.093501	-0.019124
520.408	10:09:35.408	37.297082122	-3.683069931	0.	0.	0.	0.6	20.	0.	0.	0.	0.300799	1.4e-05	0.037142	0.039968	0.300786	0.6	1	1.79349	0	50.8	-41.	-30.	2	2	712819	1161	412804816	43946001	0.042632	3.093501	-0.019124
520.658	10:09:35.658	37.297082122	-3.683069931	0.	0.	0.	0.6	20.	0.	0.	0.	0.300799	1.4e-05	0.037142	0.039968	0.300786	0.6	1	1.79349	0	50.8	-41.	-30.	2	2	712819	1161	412804816	43946001	0.042761	3.09356	-0.019227
520.908	10:09:35.908	37.297082122	-3.683069931	0.	0.	0.	0.6	20.	0.	0.	0.	0.300799	1.4e-05	0.037142	0.039968	0.300786	0.6	1	1.79349	0	50.8	-41.	-30.	2	4	712804	1161	412804816	43946001	0.042761	3.09356	-0.019227
521.158	10:09:36.158	37.297082122	-3.683070044	0.	0.	0.	0.6	20.	0.	0.	0.	0.300799	1.4e-05	0.037142	0.039968	0.300786	0.6	1	1.79349	0	50.6	-40.8	-30.	2	3	712806	1161	412804816	43946000	0.04277	3.093543	-0.019106
521.408	10:09:36.408	37.297082212	-3.683070045	0.	0.	0.	0.6	20.	0.	0.	0.	0.300799	1.4e-05	0.037142	0.039968	0.300786	0.6	1	1.79349	0	50.6	-40.8	-30.	2	0	712806	1161	412804817	43946000	0.04277	3.093543	-0.019106
521.658	10:09:36.658	37.297082302	-3.683070046	0.	0.	0.	0.6	20.	0.	0.	0.	0.300799	1.4e-05	0.037142	0.039968	0.300786	0.6	1	1.79349	0	50.6	-40.8	-30.	2	2	712808	1161	412804818	43946000	0.042718	3.093739	-0.019056
521.908	10:09:36.908	37.297082303	-3.683069933	0.	0.	0.	0.6	20.	0.	0.	0.	0.300799	1.4e-05	0.037142	0.039968	0.300786	0.6	1	1.79349	0	50.6	-40.8	-30.	2	1	712808	1161	412804818	43946001	0.042718	3.093739	-0.019056
522.158	10:09:37.158	37.297082393	-3.683069821	0.	0.	0.	0.6	20.	0.	0.	0.	0.300799	1.4e-05	0.037142	0.039968	0.300786	0.6	1	1.79349	0	50.6	-40.8	-30.	2	4	712822	1161	412804819	43946002	0.04265	3.093874	-0.019108
522.408	10:09:37.408	37.297082574	-3.683069710	0.	0.	0.	0.6	20.	0.	0.	0.	0.300799	1.4e-05	0.037142	0.039968	0.300786	0.6	1	1.79349	0	50.6	-40.8	-30.	3	0	712835	1161	412804821	43946003	0.04265	3.093874	-0.019108
522.658	10:09:37.658	37.297082485	-3.683069596	0.	0.	0.	0.6	20.	0.	0.	0.	0.300799	1.4e-05	0.037142	0.039968	0.300786	0.6	1	1.79349	0	50.6	-40.8	-30.	3	1	712838	1161	412804820	43946004	0.042711	3.093921	-0.019144
522.908	10:09:37.908	37.297082574	-3.683069710	0.	0.	0.	0.6	20.	0.	0.	0.	0.300799	1.4e-05	0.037142	0.039968	0.300786	0.6	1	1.79349	0	50.6	-40.8	-30.	3	3	712844	1161	412804821	43946003	0.042711	3.093921	-0.019144
523.158	10:09:38.158	37.297082574	-3.683069710	0.	0.	0.	0.6	20.	0.	0.	0.	0.300799	1.4e-05	0.037142	0.039968	0.300786	0.6	1	1.79349	0	50.6	-40.8	-30.	3	4	712842	1161	412804821	43946003	0.042724	3.093998	-0.019132
523.408	10:09:38.408	37.297082574	-3.683069710	0.	0.	0.	0.6	20.	0.	0.	0.	0.300799	1.4e-05	0.037142	0.039968	0.300786	0.6	1	1.79349	0	50.6	-40.8	-30.	3	1	712843	1161	412804821	43946003	0.042724	3.093998	-0.019132
523.658	10:09:38.658	37.297082485	-3.683069596	0.	0.	0.	0.6	20.	0.	0.	0.	0.300799	1.4e-05	0.037142	0.039968	0.300786	0.6	1	1.79349	0	50.6	-40.8	-30.	3	2	712870	1161	412804820	43946004	0.042764	3.094083	-0.018983
523.908	10:09:38.908	37.297082486	-3.683069483	0.	0.	0.	0.6	20.	0.	0.	0.	0.300799	1.4e-05	0.037142	0.039968	0.300786	0.6	1	1.79349	0	50.5	-40.8	-29.9	3	4	712882	1161	412804820	43946005	0.042764	3.094083	-0.018983
524.158	10:09:39.158	37.297082396	-3.683069370	0.	0.	0.	0.6	20.	0.	0.	0.	0.300799	1.4e-05	0.037142	0.039968	0.300786	0.6	1	1.79349	0	50.5	-40.8	-29.9	3	1	712903	1161	412804819	43946006	0.042768	3.094199	-0.018968
524.408	10:09:39.408	37.297082487	-3.683069258	0.	0.	0.	0.6	20.	0.	0.	0.	0.300799	1.4e-05	0.037142	0.039968	0.300786	0.6	1	1.79349	0	50.5	-40.8	-29.9	3	4	712931	1161	412804820	43946007	0.042768	3.094199	-0.018968
524.658	10:09:39.658	37.297082668	-3.683069147	0.	0.	0.	0.6	20.	0.	0.	0.	0.300799	1.4e-05	0.037142	0.039968	0.300786	0.6	1	1.79349	0	50.5	-40.8	-29.9	3	5	712958	1161	412804822	43946008	0.042758	3.094254	-0.018859
524.908	10:09:39.908	37.297082668	-3.683069034	0.	0.	0.	0.6	20.	0.	0.	0.	0.300799	1.4e-05	0.037142	0.039968	0.300786	0.6	1	1.79349	0	50.5	-40.8	-29.9	3	2	712973	1161	412804822	43946009	0.042758	3.094254	-0.018859
525.158	10:09:40.158	37.297082668	-3.683069034	0.	0.	0.	0.6	20.	0.	0.	0.	0.300799	1.4e-05	0.037142	0.039968	0.300786	0.6	1	1.79349	0	50.5	-40.8	-29.9	3	1	712990	1161	412804822	43946009	0.04283	3.094387	-0.018994
525.408	10:09:40.408	37.297082669	-3.683068921	0.	0.	0.	0.6	20.	0.	0.	0.	0.300799	1.4e-05	0.037142	0.039968	0.300786	0.6	1	1.79349	0	50.5	-40.8	-29.9	3	0	713010	1161	412804822	43946010	0.04283	3.094387	-0.018994
525.658	10:09:40.658	37.297082761	-3.683068696	0.	0.	0.	0.6	20.	0.	0.	0.	0.300799	1.4e-05	0.037142	0.039968	0.300786	0.6	1	1.79349	0	50.5	-40.8	-29.9	3	1	713050	1161	412804823	43946012	0.043043	3.094528	-0.018959
525.908	10:09:40.908	37.297082851	-3.683068697	0.	0.	0.	0.6	20.	0.	0.	0.	0.300799	1.4e-05	0.037142	0.039968	0.300786	0.6	1	1.79349	0	50.5	-40.8	-29.9	3	3	713062	1161	412804824	43946012	0.043043	3.094528	-0.018959
526.158	10:09:41.158	37.297082941	-3.683068698	0.	0.	0.	0.6	20.	0.	0.	0.	0.300799	1.4e-05	0.037142	0.039968	0.300786	0.6	1	1.79349	0	50.5	-40.8	-29.9	3	1	713083	1161	412804825	43946012	0.043069	3.094662	-0.018994
526.408	10:09:41.408	37.297083032	-3.683068586	0.	0.	0.	0.6	20.	0.	0.	0.	0.300799	1.4e-05	0.037142	0.039968	0.300786	0.6	1	1.79349	0	50.5	-40.8	-29.9	3	2	713087	1161	412804826	43946013	0.043069	3.094662	-0.018994
526.658	10:09:41.658	37.297083122	-3.683068587	0.	0.	0.	0.6	20.	0.	0.	0.	0.300799	1.4e-05	0.037142	0.039968	0.300786	0.6	1	1.79349	0	50.5	-40.8	-29.9	3	2	713078	1161	412804827	43946013	0.043025	3.094837	-0.019015
526.908	10:09:41.908	37.297083122	-3.683068587	0.	0.	0.	0.6	20.	0.	0.	0.	0.300799	1.4e-05	0.037142	0.039968	0.300786	0.6	1	1.79349	0	50.5	-40.8	-29.9	3	2	713100	1161	412804827	43946013	0.043025	3.094837	-0.019015
527.158	10:09:42.158	37.297083122	-3.683068587	0.	0.	0.	0.6	20.	0.	0.	0.	0.300799	1.4e-05	0.037142	0.039968	0.300786	0.6	1	1.79349	0	50.5	-40.8	-29.9	3	4	713086	1161	412804827	43946013	0.043009	3.09495	-0.018987
527.408	10:09:42.408	37.297083122	-3.683068587	0.	0.	0.	0.6	20.	0.	0.	0.	0.300799	1.4e-05	0.037142	0.039968	0.300786	0.6	1	1.79349	0	50.5	-40.8	-29.9	3	3	713063	1161	412804827	43946013	0.043009	3.09495	-0.018987
527.658	10:09:42.658	37.297083211	-3.683068700	0.	0.	0.	0.6	20.	0.	0.	0.	0.300799	1.4e-05	0.037142	0.039968	0.300786	0.6	1	1.79349	0	50.5	-40.8	-29.9	3	2	713055	1161	412804828	43946012	0.042942	3.095052	-0.019048
527.908	10:09:42.908	37.297083301	-3.683068701	0.	0.	0.	0.6	20.	0.	0.	0.	0.300799	1.4e-05	0.037142	0.039968	0.300786	0.6	1	1.79349	0	50.5	-40.8	-29.9	3	3	713051	1161	412804829	43946012	0.042942	3.095052	-0.019048
528.158	10:09:43.158	37.297083391	-3.683068702	0.	0.	0.	0.6	20.	0.	0.	0.	0.300799	1.4e-05	0.037142	0.039968	0.300786	0.6	1	1.79349	0	50.5	-40.8	-29.9	3	3	713039	1161	412804830	43946012	0.043098	3.095322	-0.018935
528.408	10:09:43.408	37.297083392	-3.683068589	0.	0.	0.	0.6	20.	0.	0.	0.	0.300799	1.4e-05	0.037142	0.039968	0.300786	0.6	1	1.79349	0	50.5	-40.8	-29.9	3	2	713034	1161	412804830	43946013	0.043098	3.095322	-0.018935
528.658	10:09:43.658	37.297083392	-3.683068589	0.	0.	0.	0.6	20.	0.	0.	0.	0.300799	1.4e-05	0.037142	0.039968	0.300786	0.6	1	1.79349	0	50.5	-40.8	-29.9	3	7	713036	1161	412804830	43946013	0.043134	3.095453	-0.019013
528.908	10:09:43.908	37.297083392	-3.683068589	0.	0.	0.	0.6	20.	0.	0.	0.	0.300799	1.4e-05	0.037142	0.039968	0.300786	0.6	1	1.79349	0	50.5	-40.8	-29.9	3	1	713018	1161	412804830	43946013	0.043134	3.095453	-0.019013
529.158	10:09:44.158	37.297083572	-3.683068591	0.	0.	0.	0.6	20.	0.	0.	0.	0.300799	1.4e-05	0.037142	0.039968	0.300786	0.6	1	1.79349	0	50.5	-40.8	-29.9	3	1	712985	1161	412804832	43946013	0.043181	3.09554	-0.018946
529.408	10:09:44.408	37.297083572	-3.683068591	0.	0.	0.	0.6	20.	0.	0.	0.	0.300799	1.4e-05	0.037142	0.039968	0.300786	0.6	1	1.79349	0	50.5	-40.8	-29.8	3	2	712983	1161	412804832	43946013	0.043181	3.09554	-0.018946
529.658	10:09:44.658	37.297083574	-3.683068365	0.	0.	0.	0.6	20.	0.	0.	0.	0.300799	1.4e-05	0.037142	0.039968	0.300786	0.6	1	1.79349	0	50.5	-40.8	-29.8	3	1	713008	1161	412804832	43946015	0.043198	3.095673	-0.01901
529.908	10:09:44.908	37.297083485	-3.683068139	0.	0.	0.	0.6	20.	0.	0.	0.	0.300799	1.4e-05	0.037142	0.039968	0.300786	0.6	1	1.79349	0	50.5	-40.8	-29.8	3	1	713042	1161	412804831	43946017	0.043198	3.095673	-0.01901
530.158	10:09:45.158	37.297083486	-3.683067913	0.	0.	0.	0.6	20.	0.	0.	0.	0.300799	1.4e-05	0.037142	0.039968	0.300786	0.6	1	1.79349	0	50.5	-40.8	-29.8	3	2	713075	1161	412804831	43946019	0.04321	3.095723	-0.018831
530.408	10:09:45.408	37.297083397	-3.683067686	0.	0.	0.	0.6	20.	0.	0.	0.	0.300799	1.4e-05	0.037142	0.039968	0.300786	0.6	1	1.79349	0	50.5	-40.8	-29.8	3	3	713109	1161	412804830	43946021	0.04321	3.095723	-0.018831
530.658	10:09:45.658	37.297083398	-3.683067574	0.	0.	0.	0.6	20.	0.	0.	0.	0.300799	1.4e-05	0.037142	0.039968	0.300786	0.6	1	1.79349	0	50.5	-40.8	-29.8	3	4	713141	1161	412804830	43946022	0.043316	3.095878	-0.01881
530.908	10:09:45.908	37.297083308	-3.683067460	0.	0.	0.	0.6	20.	0.	0.	0.	0.300799	1.4e-05	0.037142	0.039968	0.300786	0.6	1	1.79349	0	50.5	-40.8	-29.8	3	5	713172	1161	412804829	43946023	0.043316	3.095878	-0.01881
531.158	10:09:46.158	37.297083220	-3.683067234	0.	0.	0.	0.6	20.	0.	0.	0.	0.300799	1.4e-05	0.037142	0.039968	0.300786	0.6	1	1.79349	0	50.4	-40.8	-29.7	3	3	713194	1161	412804828	43946025	0.043358	3.095899	-0.018794
531.408	10:09:46.408	37.297083131	-3.683067007	0.	0.	0.	0.6	20.	0.	0.	0.	0.300799	1.4e-05	0.037142	0.039968	0.300786	0.6	1	1.79349	0	50.4	-40.8	-29.7	3	3	713223	1161	412804827	43946027	0.043358	3.095899	-0.018794
531.658	10:09:46.658	37.297083132	-3.683066781	0.	0.	0.	0.6	20.	0.	0.	0.	0.300799	1.4e-05	0.037142	0.039968	0.300786	0.6	1	1.79349	0	50.4	-40.8	-29.7	3	3	713261	1161	412804827	43946029	0.043309	3.095999	-0.019026
531.908	10:09:46.908	37.297083222	-3.683066782	0.	0.	0.	0.6	20.	0.	0.	0.	0.300799	1.4e-05	0.037142	0.039968	0.300786	0.6	1	1.79349	0	50.4	-40.8	-29.7	3	6	713268	1161	412804828	43946029	0.043309	3.095999	-0.019026
532.158	10:09:47.158	37.297083223	-3.683066669	0.	0.	0.	0.6	20.	0.	0.	0.	0.300799	1.4e-05	0.037142	0.039968	0.300786	0.6	1	1.79349	0	50.4	-40.8	-29.7	3	3	713258	1161	412804828	43946030	0.043309	3.095999	-0.019026
532.408	10:09:47.408	37.297083314	-3.683066557	0.	0.	0.	0.6	20.	0.	0.	0.	0.300799	1.4e-05	0.037142	0.039968	0.300786	0.6	1	1.79349	0	50.4	-40.8	-29.7	3	5	713255	1161	412804829	43946031	0.043244	3.09619	-0.019042
532.658	10:09:47.658	37.297083314	-3.683066445	0.	0.	0.	0.6	20.	0.	0.	0.	0.300799	1.4e-05	0.037142	0.039968	0.300786	0.6	1	1.79349	0	50.4	-40.8	-29.7	3	4	713251	1161	412804829	43946032	0.043441	3.096265	-0.019123
532.908	10:09:47.908	37.297083316	-3.683066219	0.	0.	0.	0.6	20.	0.	0.	0.	0.300799	1.4e-05	0.037142	0.039968	0.300786	0.6	1	1.79349	0	50.4	-40.8	-29.6	3	4	713286	1161	412804829	43946034	0.043441	3.096265	-0.019123
533.158	10:09:48.158	37.297083497	-3.683066108	0.	0.	0.	0.6	20.	0.	0.	0.	0.300799	1.4e-05	0.037142	0.039968	0.300786	0.6	1	1.79349	0	50.4	-40.8	-29.6	3	10	713335	1161	412804831	43946035	0.043441	3.096265	-0.019123
533.408	10:09:48.408	37.297083767	-3.683066110	0.	0.	0.	0.6	20.	0.	0.	0.	0.300799	1.4e-05	0.037142	0.039968	0.300786	0.6	1	1.79349	0	50.4	-40.8	-29.6	3	8	713361	1161	412804834	43946035	0.04344	3.096411	-0.01921
