Time	UTC	GPS_lat(deg)	GPS_long(deg)	GVF_IK_CONS:x_avg_dot_d	GVF_IK_CONS:x_avg	GVF_IK_CONS:error	GVF_IK:gamma_omega	GVF_IK:gamma_A	GVF_IK:gamma_dot	GVF_IK:gamma	GVF_IK:error	GVF:omega	GVF:omega_d	GVF:t_norm	GVF:n_norm	GVF:error_n	GVF:ke	GVF:s	GVF:error	NAVIGATION:flight_time	NAVIGATION:dist_home	NAVIGATION:pos_y	NAVIGATION:pos_x	NAVIGATION:cur_block	GPS:speed	GPS:alt	GPS:course	GPS:utm_north	GPS:utm_east	ATTITUDE:theta	ATTITUDE:psi	ATTITUDE:phi
1137.217	10:19:52.217	37.302510018	-3.687729509	12.257367	1560.202271	74.852661	0.6	20.	7.616316	-15.455289	8.989965	-0.005185	0.009379	0.086768	0.575055	-0.014564	0.6	1	11.045852	488	714.9	564.5	-438.6	5	1692	769780	3386	412865333	43905141	0.020644	-0.362457	0.016882
1137.467	10:19:52.467	37.302545612	-3.687746872	12.257367	1560.202271	74.852661	0.6	20.	7.616316	-15.455289	8.989965	-0.005185	0.009379	0.086768	0.575055	-0.014564	0.6	1	11.045852	488	718.7	568.2	-440.1	5	1689	769702	3388	412865729	43904990	0.020644	-0.362457	0.016882
1137.717	10:19:52.717	37.302545612	-3.687746872	12.257367	1560.202271	74.852661	0.6	20.	7.616316	-15.455289	8.989965	-0.005185	0.009379	0.086768	0.575055	-0.014564	0.6	1	11.045852	489	722.6	572.	-441.6	5	1690	769702	3388	412865729	43904990	0.02894	-0.350994	-0.00321
1137.967	10:19:52.967	37.302616711	-3.687781257	12.257367	1560.202271	74.852661	0.6	20.	7.616316	-15.455289	8.989965	-0.005185	0.009379	0.086768	0.575055	-0.014564	0.6	1	11.045852	489	726.9	576.2	-443.1	5	1692	769541	3388	412866520	43904691	0.02894	-0.350994	-0.00321
1138.217	10:19:53.217	37.302652306	-3.687798394	12.257367	1560.202271	74.852661	0.6	20.	7.616316	-15.455289	8.989965	0.007589	0.011698	0.082887	0.496951	-0.004109	0.6	1	9.992493	489	730.8	580.	-444.6	5	1684	769467	3388	412866916	43904542	0.036116	-0.377239	-0.00648
1138.467	10:19:53.467	37.302687721	-3.687815529	12.257367	1560.202271	74.852661	0.6	20.	7.616316	-15.455289	8.989965	0.011314	0.012447	0.081648	0.473535	-0.001133	0.6	1	9.666207	489	734.9	584.	-446.1	5	1678	769425	3386	412867310	43904393	0.036116	-0.377239	-0.00648
1138.717	10:19:53.717	37.302687721	-3.687815529	12.257367	1560.202271	74.852661	0.6	20.	7.616316	-15.455289	8.989965	0.011906	0.013083	0.080329	0.449405	-0.001177	0.6	1	9.324306	490	739.	588.	-447.6	5	1678	769425	3386	412867310	43904393	0.032956	-0.399315	-0.016803
1138.967	10:19:53.967	37.302757919	-3.687849907	12.257367	1560.202271	74.852661	0.6	20.	7.616316	-15.455289	8.989965	0.014008	0.013927	0.079014	0.426157	8.1e-05	0.6	1	8.989079	490	743.	592.	-449.	5	1678	769333	3380	412868091	43904094	0.032956	-0.399315	-0.016803
1139.217	10:19:54.217	37.302792971	-3.687867490	12.257367	1560.202271	74.852661	0.6	20.	7.616316	-15.455289	8.989965	0.014008	0.013927	0.079014	0.426157	8.1e-05	0.6	1	8.989079	490	747.	595.8	-450.6	5	1681	769262	3377	412868481	43903941	0.036285	-0.358587	-0.019968
1139.467	10:19:54.467	37.302827929	-3.687885636	12.257367	1560.202271	74.852661	0.6	20.	7.616316	-15.455289	8.989965	0.014008	0.013927	0.079014	0.426157	8.1e-05	0.6	1	8.989079	490	751.1	599.8	-452.2	5	1688	769201	3373	412868870	43903783	0.036285	-0.358587	-0.019968
1139.717	10:19:54.717	37.302827929	-3.687885636	12.257367	1560.202271	74.852661	0.6	20.	7.616316	-15.455289	8.989965	0.007721	0.015877	0.075139	0.362169	-0.008155	0.6	1	8.03334	490	751.1	599.8	-452.2	5	1688	769201	3373	412868870	43903783	0.036285	-0.358587	-0.019968
1139.967	10:19:54.967	37.302897843	-3.687922268	12.257367	1560.202271	74.852661	0.6	20.	7.616316	-15.455289	8.989965	0.007721	0.015877	0.075139	0.362169	-0.008155	0.6	1	8.03334	491	759.	607.2	-455.4	5	1680	769225	3372	412869648	43903464	0.036285	-0.358587	-0.019968
1140.217	10:19:55.217	37.302932710	-3.687940640	12.257367	1560.202271	74.852661	0.6	20.	7.616316	-15.455289	8.989965	0.019686	0.019615	0.07126	0.304621	7.1e-05	0.6	1	7.124681	491	763.4	611.5	-457.	5	1689	769297	3370	412870036	43903304	0.036285	-0.358587	-0.019968
1140.467	10:19:55.467	37.302967755	-3.687959351	12.257367	1560.202271	74.852661	0.6	20.	7.616316	-15.455289	8.989965	0.016654	0.020379	0.070019	0.287537	-0.003725	0.6	1	6.844252	491	767.4	615.2	-458.6	5	1683	769396	3365	412870426	43903141	0.019744	-0.37346	-0.040523
1140.717	10:19:55.717	37.303002618	-3.687978287	12.257367	1560.202271	74.852661	0.6	20.	7.616316	-15.455289	8.989965	0.016654	0.020379	0.070019	0.287537	-0.003725	0.6	1	6.844252	492	771.6	619.2	-460.2	5	1689	769495	3363	412870814	43902976	0.019744	-0.37346	-0.040523
1140.967	10:19:55.967	37.303037571	-3.687997449	12.257367	1560.202271	74.852661	0.6	20.	7.616316	-15.455289	8.989965	0.020697	0.023239	0.067462	0.254265	-0.002541	0.6	1	6.281724	492	775.6	623.	-461.9	5	1694	769534	3359	412871203	43902809	0.007513	-0.413563	-0.065131
1141.217	10:19:56.217	37.303037571	-3.687997449	12.257367	1560.202271	74.852661	0.6	20.	7.616316	-15.455289	8.989965	0.021353	0.024439	0.066222	0.239062	-0.003086	0.6	1	6.016648	492	779.6	626.8	-463.6	5	1694	769534	3359	412871203	43902809	0.007513	-0.413563	-0.065131
1141.467	10:19:56.467	37.303106928	-3.688036897	12.257367	1560.202271	74.852661	0.6	20.	7.616316	-15.455289	8.989965	0.021353	0.024439	0.066222	0.239062	-0.003086	0.6	1	6.016648	492	783.8	630.8	-465.4	5	1705	769422	3346	412871975	43902465	0.022802	-0.453586	-0.059087
1141.717	10:19:56.717	37.303106928	-3.688036897	12.257367	1560.202271	74.852661	0.6	20.	7.616316	-15.455289	8.989965	0.013282	0.025539	0.064903	0.223523	-0.012257	0.6	1	5.739905	493	787.9	634.5	-467.2	5	1705	769422	3346	412871975	43902465	0.022802	-0.453586	-0.059087
1141.967	10:19:56.967	37.303175729	-3.688078935	12.257367	1560.202271	74.852661	0.6	20.	7.616316	-15.455289	8.989965	0.013282	0.025539	0.064903	0.223523	-0.012257	0.6	1	5.739905	493	792.1	638.2	-469.	5	1696	769285	3336	412872741	43902098	0.037473	-0.460874	-0.024776
1142.217	10:19:57.217	37.303209948	-3.688100235	12.257367	1560.202271	74.852661	0.6	20.	7.616316	-15.455289	8.989965	0.013282	0.025539	0.064903	0.223523	-0.012257	0.6	1	5.739905	493	796.4	642.2	-470.9	5	1701	769200	3334	412873122	43901912	0.037473	-0.460874	-0.024776
1142.467	10:19:57.467	37.303244165	-3.688121873	12.257367	1560.202271	74.852661	0.6	20.	7.616316	-15.455289	8.989965	0.013282	0.025539	0.064903	0.223523	-0.012257	0.6	1	5.739905	493	800.5	646.	-472.8	5	1705	769176	3332	412873503	43901723	0.040987	-0.473823	-0.008278
1142.717	10:19:57.717	37.303244165	-3.688121873	12.257367	1560.202271	74.852661	0.6	20.	7.616316	-15.455289	8.989965	0.024936	0.033245	0.059872	0.170116	-0.008309	0.6	1	4.735522	494	804.8	650.	-474.6	5	1705	769176	3332	412873503	43901723	0.040987	-0.473823	-0.008278
1142.967	10:19:57.967	37.303244165	-3.688121873	12.257367	1560.202271	74.852661	0.6	20.	7.616316	-15.455289	8.989965	0.035826	0.036378	0.058563	0.157673	-0.000552	0.6	1	4.487316	494	809.	653.8	-476.6	5	1705	769176	3332	412873503	43901723	0.037073	-0.500883	-0.059902
1143.217	10:19:58.217	37.303244165	-3.688121873	12.257367	1560.202271	74.852661	0.6	20.	7.616316	-15.455289	8.989965	0.042752	0.041258	0.056104	0.135869	0.001493	0.6	1	4.036235	494	813.2	657.5	-478.5	5	1705	769176	3332	412873503	43901723	0.037073	-0.500883	-0.059902
1143.467	10:19:58.467	37.303380657	-3.688210791	12.257367	1560.202271	74.852661	0.6	20.	7.616316	-15.455289	8.989965	0.035681	0.042997	0.054957	0.126369	-0.007316	0.6	1	3.832378	494	817.2	661.	-480.6	5	1728	768999	3310	412875023	43900946	0.026872	-0.479272	-0.051488
1143.717	10:19:58.717	37.303414592	-3.688234458	12.257367	1560.202271	74.852661	0.6	20.	7.616316	-15.455289	8.989965	0.035681	0.042997	0.054957	0.126369	-0.007316	0.6	1	3.832378	495	821.7	665.	-482.6	5	1721	768957	3307	412875401	43900739	0.026872	-0.479272	-0.051488
1143.967	10:19:58.967	37.303448343	-3.688258574	12.257367	1560.202271	74.852661	0.6	20.	7.616316	-15.455289	8.989965	0.045809	0.046392	0.053659	0.116124	-0.000584	0.6	1	3.606851	495	825.9	668.8	-484.7	5	1728	768963	3298	412875777	43900528	0.037025	-0.510981	-0.069023
1144.217	10:19:59.217	37.303448343	-3.688258574	12.257367	1560.202271	74.852661	0.6	20.	7.616316	-15.455289	8.989965	0.051478	0.051849	0.051232	0.098353	-0.000371	0.6	1	3.199585	495	830.2	672.5	-486.9	5	1728	768963	3298	412875777	43900528	0.037025	-0.510981	-0.069023
1144.467	10:19:59.467	37.303515296	-3.688308494	12.257367	1560.202271	74.852661	0.6	20.	7.616316	-15.455289	8.989965	0.048833	0.053688	0.050106	0.090704	-0.004855	0.6	1	3.017034	495	834.4	676.	-489.1	5	1735	768941	3284	412876523	43900091	0.008927	-0.564425	-0.06218
1144.717	10:19:59.717	37.303515296	-3.688308494	12.257367	1560.202271	74.852661	0.6	20.	7.616316	-15.455289	8.989965	0.053763	0.056278	0.048832	0.082487	-0.002515	0.6	1	2.815316	496	839.	680.	-491.4	5	1735	768941	3284	412876523	43900091	0.008927	-0.564425	-0.06218
1144.967	10:19:59.967	37.303580974	-3.688360547	12.257367	1560.202271	74.852661	0.6	20.	7.616316	-15.455289	8.989965	0.053763	0.056278	0.048832	0.082487	-0.002515	0.6	1	2.815316	496	843.1	683.5	-493.6	5	1720	769118	3270	412877255	43899635	0.008927	-0.564425	-0.06218
1145.217	10:20:0.217	37.303580974	-3.688360547	12.257367	1560.202271	74.852661	0.6	20.	7.616316	-15.455289	8.989965	0.062234	0.060338	0.046625	0.069329	0.001896	0.6	1	2.478232	496	847.3	687.	-496.	5	1720	769118	3270	412877255	43899635	0.008927	-0.564425	-0.06218
1145.467	10:20:0.467	37.303645111	-3.688414165	12.257367	1560.202271	74.852661	0.6	20.	7.616316	-15.455289	8.989965	0.075621	0.063935	0.04546	0.062916	0.011686	0.6	1	2.306615	496	851.8	690.8	-498.4	5	1734	769117	3258	412877970	43899165	0.03733	-0.615936	-0.106039
1145.717	10:20:0.717	37.303677038	-3.688441989	12.257367	1560.202271	74.852661	0.6	20.	7.616316	-15.455289	8.989965	0.075621	0.063935	0.04546	0.062916	0.011686	0.6	1	2.306615	497	856.	694.2	-500.8	5	1734	769027	3243	412878326	43898921	0.03733	-0.615936	-0.106039
1145.967	10:20:0.967	37.303708329	-3.688470709	12.257367	1560.202271	74.852661	0.6	20.	7.616316	-15.455289	8.989965	0.075621	0.063935	0.04546	0.062916	0.011686	0.6	1	2.306615	497	860.5	698.	-503.3	5	1725	769023	3232	412878675	43898669	0.051892	-0.652918	-0.124464
1146.217	10:20:1.217	37.303708329	-3.688470709	12.257367	1560.202271	74.852661	0.6	20.	7.616316	-15.455289	8.989965	0.053946	0.059184	0.042367	0.047586	-0.005238	0.6	1	1.871961	497	864.5	701.	-505.9	5	1725	769023	3232	412878675	43898669	0.051892	-0.652918	-0.124464
1146.467	10:20:1.467	37.303769636	-3.688530395	12.257367	1560.202271	74.852661	0.6	20.	7.616316	-15.455289	8.989965	0.041621	0.054781	0.041349	0.043059	-0.01316	0.6	1	1.73559	497	868.9	704.5	-508.6	5	1728	769004	3209	412879359	43898145	0.039588	-0.683138	-0.111086
1146.717	10:20:1.717	37.303769636	-3.688530395	12.257367	1560.202271	74.852661	0.6	20.	7.616316	-15.455289	8.989965	0.041621	0.054781	0.041349	0.043059	-0.01316	0.6	1	1.73559	498	873.1	707.8	-511.3	5	1728	769004	3209	412879359	43898145	0.039588	-0.683138	-0.111086
1146.967	10:20:1.967	37.303829301	-3.688593452	12.257367	1560.202271	74.852661	0.6	20.	7.616316	-15.455289	8.989965	0.01499	0.042387	0.039463	0.035321	-0.027398	0.6	1	1.491745	498	877.6	711.2	-514.1	5	1728	768833	3185	412880025	43897591	0.045797	-0.694576	-0.080056
1147.217	10:20:2.217	37.303829301	-3.688593452	12.257367	1560.202271	74.852661	0.6	20.	7.616316	-15.455289	8.989965	0.01026	0.03659	0.038602	0.03206	-0.02633	0.6	1	1.38422	498	881.9	714.5	-517.	5	1728	768833	3185	412880025	43897591	0.045797	-0.694576	-0.080056
1147.467	10:20:2.467	37.303887331	-3.688658637	12.257367	1560.202271	74.852661	0.6	20.	7.616316	-15.455289	8.989965	0.00308	0.02936	0.037771	0.029066	-0.02628	0.6	1	1.282579	498	886.2	717.8	-519.8	5	1733	768728	3175	412880673	43897018	0.05682	-0.731176	-0.048593
1147.717	10:20:2.717	37.303915891	-3.688691959	12.257367	1560.202271	74.852661	0.6	20.	7.616316	-15.455289	8.989965	0.00308	0.02936	0.037771	0.029066	-0.02628	0.6	1	1.282579	499	890.6	721.	-522.8	5	1731	768649	3164	412880992	43896725	0.05682	-0.731176	-0.048593
1147.967	10:20:2.967	37.303944090	-3.688725504	12.257367	1560.202271	74.852661	0.6	20.	7.616316	-15.455289	8.989965	-0.026991	0.009487	0.036285	0.024091	-0.036478	0.6	1	1.106579	499	894.7	724.	-525.7	5	1727	768551	3164	412881307	43896430	0.060888	-0.751601	-0.004683
1148.217	10:20:3.217	37.303972468	-3.688759050	12.257367	1560.202271	74.852661	0.6	20.	7.616316	-15.455289	8.989965	-0.030096	0.001067	0.035559	0.021827	-0.031163	0.6	1	1.023061	499	899.1	727.2	-528.6	5	1728	768449	3165	412881624	43896135	0.060888	-0.751601	-0.004683
1148.467	10:20:3.467	37.304000937	-3.688792484	12.257367	1560.202271	74.852661	0.6	20.	7.616316	-15.455289	8.989965	-0.034081	-0.007901	0.034874	0.019792	-0.026181	0.6	1	0.945889	499	903.5	730.5	-531.6	5	1727	768400	3167	412881942	43895841	0.059922	-0.764917	0.057428
1148.717	10:20:3.717	37.304029319	-3.688825466	12.257367	1560.202271	74.852661	0.6	20.	7.616316	-15.455289	8.989965	-0.038183	-0.017103	0.03422	0.017938	-0.02108	0.6	1	0.873637	500	907.8	733.8	-534.5	5	1710	768368	3171	412882259	43895551	0.059922	-0.764917	0.057428
1148.967	10:20:3.967	37.304057794	-3.688857997	12.257367	1560.202271	74.852661	0.6	20.	7.616316	-15.455289	8.989965	-0.04722	-0.027554	0.033612	0.016289	-0.019667	0.6	1	0.807675	500	912.1	737.	-537.4	5	1709	768349	3174	412882577	43895265	0.052458	-0.741309	0.076189
1149.217	10:20:4.217	37.304057794	-3.688857997	12.257367	1560.202271	74.852661	0.6	20.	7.616316	-15.455289	8.989965	-0.050897	-0.035792	0.033108	0.014975	-0.015105	0.6	1	0.753858	500	916.2	740.	-540.2	5	1709	768349	3174	412882577	43895265	0.052458	-0.741309	0.076189
1149.467	10:20:4.467	37.304115738	-3.688922393	12.257367	1560.202271	74.852661	0.6	20.	7.616316	-15.455289	8.989965	-0.058941	-0.046144	0.032577	0.013644	-0.012796	0.6	1	0.698054	500	920.5	743.2	-543.	5	1731	768283	3189	412883224	43894699	0.044137	-0.719287	0.090432
1149.717	10:20:4.717	37.304115738	-3.688922393	12.257367	1560.202271	74.852661	0.6	20.	7.616316	-15.455289	8.989965	-0.062761	-0.054865	0.032094	0.012479	-0.007896	0.6	1	0.648022	501	924.8	746.5	-545.8	5	1731	768283	3189	412883224	43894699	0.044137	-0.719287	0.090432
1149.967	10:20:4.967	37.304175762	-3.688985678	12.257367	1560.202271	74.852661	0.6	20.	7.616316	-15.455289	8.989965	-0.062761	-0.054865	0.032094	0.012479	-0.007896	0.6	1	0.648022	501	929.2	750.	-548.6	5	1751	768302	3203	412883894	43894143	0.044137	-0.719287	0.090432
1150.217	10:20:5.217	37.304206409	-3.689016650	12.257367	1560.202271	74.852661	0.6	20.	7.616316	-15.455289	8.989965	-0.088465	-0.077073	0.031186	0.010405	-0.011393	0.6	1	0.556074	501	933.4	753.2	-551.3	5	1754	768350	3215	412884236	43893871	0.044137	-0.719287	0.090432
1150.467	10:20:5.467	37.304237871	-3.689046840	12.257367	1560.202271	74.852661	0.6	20.	7.616316	-15.455289	8.989965	-0.096006	-0.086516	0.03076	0.009484	-0.00949	0.6	1	0.51385	501	937.8	756.8	-553.9	5	1757	768454	3227	412884587	43893606	0.043575	-0.653361	0.151841
1150.717	10:20:5.717	37.304237871	-3.689046840	12.257367	1560.202271	74.852661	0.6	20.	7.616316	-15.455289	8.989965	-0.095143	-0.092953	0.030389	0.008708	-0.00219	0.6	1	0.477608	502	942.2	760.2	-556.5	5	1757	768454	3227	412884587	43893606	0.043575	-0.653361	0.151841
1150.967	10:20:5.967	37.304237871	-3.689046840	12.257367	1560.202271	74.852661	0.6	20.	7.616316	-15.455289	8.989965	-0.10023	-0.102086	0.029979	0.007878	0.001856	0.6	1	0.43799	502	946.6	764.	-559.	5	1757	768454	3227	412884587	43893606	0.043575	-0.653361	0.151841
1151.217	10:20:6.217	37.304335988	-3.689131687	12.257367	1560.202271	74.852661	0.6	20.	7.616316	-15.455289	8.989965	-0.10023	-0.102086	0.029979	0.007878	0.001856	0.6	1	0.43799	502	951.3	768.	-561.4	5	1782	768653	3274	412885681	43892862	0.043575	-0.653361	0.151841
1151.467	10:20:6.467	37.304335988	-3.689131687	12.257367	1560.202271	74.852661	0.6	20.	7.616316	-15.455289	8.989965	-0.127413	-0.121798	0.029314	0.006593	-0.005615	0.6	1	0.374852	502	955.5	771.5	-563.7	5	1782	768653	3274	412885681	43892862	0.023904	-0.502598	0.19507
1151.717	10:20:6.717	37.304335988	-3.689131687	12.257367	1560.202271	74.852661	0.6	20.	7.616316	-15.455289	8.989965	-0.127413	-0.121798	0.029314	0.006593	-0.005615	0.6	1	0.374852	502	960.2	775.8	-565.9	5	1782	768653	3274	412885681	43892862	0.023904	-0.502598	0.19507
1151.967	10:20:6.967	37.304335988	-3.689131687	12.257367	1560.202271	74.852661	0.6	20.	7.616316	-15.455289	8.989965	-0.120839	-0.132567	0.028688	0.005454	0.011728	0.6	1	0.316833	503	964.5	779.5	-568.	5	1782	768653	3274	412885681	43892862	0.036055	-0.459727	0.21633
1152.217	10:20:7.217	37.304335988	-3.689131687	12.257367	1560.202271	74.852661	0.6	20.	7.616316	-15.455289	8.989965	-0.120839	-0.132567	0.028688	0.005454	0.011728	0.6	1	0.316833	503	964.5	779.5	-568.	5	1782	768653	3274	412885681	43892862	0.036055	-0.459727	0.21633
1152.467	10:20:7.467	37.304514949	-3.689249206	12.257367	1560.202271	74.852661	0.6	20.	7.616316	-15.455289	8.989965	-0.129599	-0.146609	0.02812	0.004473	0.01701	0.6	1	0.265131	503	973.3	787.8	-571.6	5	1814	768899	3374	412887674	43891835	0.017508	-0.364154	0.272928
1152.717	10:20:7.717	37.304514949	-3.689249206	12.257367	1560.202271	74.852661	0.6	20.	7.616316	-15.455289	8.989965	-0.129599	-0.146609	0.02812	0.004473	0.01701	0.6	1	0.265131	503	977.7	792.	-573.3	5	1814	768899	3374	412887674	43891835	0.017508	-0.364154	0.272928
1152.967	10:20:7.967	37.304514949	-3.689249206	12.257367	1560.202271	74.852661	0.6	20.	7.616316	-15.455289	8.989965	-0.129599	-0.146609	0.02812	0.004473	0.01701	0.6	1	0.265131	504	982.2	796.5	-574.8	5	1814	768899	3374	412887674	43891835	0.019294	-0.302466	0.236348
1153.217	10:20:8.217	37.304514949	-3.689249206	12.257367	1560.202271	74.852661	0.6	20.	7.616316	-15.455289	8.989965	-0.129599	-0.146609	0.02812	0.004473	0.01701	0.6	1	0.265131	504	986.2	800.5	-576.1	5	1814	768899	3374	412887674	43891835	0.019294	-0.302466	0.236348
1153.467	10:20:8.467	37.304671865	-3.689313490	12.257367	1560.202271	74.852661	0.6	20.	7.616316	-15.455289	8.989965	-0.153889	-0.166804	0.02746	0.003402	0.012914	0.6	1	0.206497	504	990.5	805.	-577.2	5	1835	769018	3464	412889419	43891278	0.024947	-0.225032	0.291725
1153.717	10:20:8.717	37.304671865	-3.689313490	12.257367	1560.202271	74.852661	0.6	20.	7.616316	-15.455289	8.989965	-0.143999	-0.170022	0.027055	0.002778	0.026023	0.6	1	0.171163	504	994.8	809.5	-578.2	5	1835	769018	3464	412889419	43891278	0.024947	-0.225032	0.291725
1153.967	10:20:8.967	37.304752608	-3.689332507	12.257367	1560.202271	74.852661	0.6	20.	7.616316	-15.455289	8.989965	-0.146201	-0.176062	0.026862	0.002491	0.029861	0.6	1	0.154548	505	998.8	814.	-578.8	5	1835	769204	3520	412890316	43891116	0.033928	-0.097872	0.232164
1154.217	10:20:9.217	37.304752608	-3.689332507	12.257367	1560.202271	74.852661	0.6	20.	7.616316	-15.455289	8.989965	-0.15945	-0.182872	0.02668	0.002224	0.023422	0.6	1	0.138951	505	1003.	818.8	-579.4	5	1835	769204	3520	412890316	43891116	0.033928	-0.097872	0.232164
1154.467	10:20:9.467	37.304835022	-3.689343076	12.257367	1560.202271	74.852661	0.6	20.	7.616316	-15.455289	8.989965	-0.15945	-0.182872	0.02668	0.002224	0.023422	0.6	1	0.138951	505	1006.9	823.2	-579.7	5	1827	769668	3564	412891231	43891029	-0.007893	-0.089084	0.276392
1154.717	10:20:9.717	37.304835022	-3.689343076	12.257367	1560.202271	74.852661	0.6	20.	7.616316	-15.455289	8.989965	-0.188543	-0.193643	0.026406	0.001832	0.0051	0.6	1	0.115627	505	1010.7	827.8	-579.9	5	1827	769668	3564	412891231	43891029	-0.007893	-0.089084	0.276392
1154.967	10:20:9.967	37.304835022	-3.689343076	12.257367	1560.202271	74.852661	0.6	20.	7.616316	-15.455289	8.989965	-0.188543	-0.193643	0.026406	0.001832	0.0051	0.6	1	0.115627	506	1014.5	832.5	-579.9	5	1827	769668	3564	412891231	43891029	0.00146	0.038386	0.34311
1155.217	10:20:10.217	37.304917663	-3.689345862	12.257367	1560.202271	74.852661	0.6	20.	7.616316	-15.455289	8.989965	-0.188543	-0.193643	0.026406	0.001832	0.0051	0.6	1	0.115627	506	1018.1	837.	-579.6	5	1844	769702	8	412892148	43891011	0.00146	0.038386	0.34311
1155.467	10:20:10.467	37.304917663	-3.689345862	12.257367	1560.202271	74.852661	0.6	20.	7.616316	-15.455289	8.989965	-0.188543	-0.193643	0.026406	0.001832	0.0051	0.6	1	0.115627	506	1021.5	841.5	-579.1	5	1844	769702	8	412892148	43891011	0.000307	0.138843	0.336183
1155.717	10:20:10.717	37.305000639	-3.689337366	12.257367	1560.202271	74.852661	0.6	20.	7.616316	-15.455289	8.989965	-0.172421	-0.197533	0.026082	0.001384	0.025112	0.6	1	0.088428	506	1025.	846.2	-578.3	5	1842	769834	81	412893068	43891093	0.000307	0.138843	0.336183
1155.967	10:20:10.967	37.305082508	-3.689317802	12.257367	1560.202271	74.852661	0.6	20.	7.616316	-15.455289	8.989965	-0.185271	-0.205944	0.025866	0.001093	0.020673	0.6	1	0.070453	507	1028.1	850.8	-577.3	5	1858	769839	137	412893975	43891273	0.014461	0.226327	0.375428
1156.217	10:20:11.217	37.305082508	-3.689317802	12.257367	1560.202271	74.852661	0.6	20.	7.616316	-15.455289	8.989965	-0.174135	-0.205027	0.02576	0.000954	0.030892	0.6	1	0.06171	507	1031.1	855.2	-576.	5	1858	769839	137	412893975	43891273	0.014461	0.226327	0.375428
1156.467	10:20:11.467	37.305122791	-3.689303839	12.257367	1560.202271	74.852661	0.6	20.	7.616316	-15.455289	8.989965	-0.174135	-0.205027	0.02576	0.000954	0.030892	0.6	1	0.06171	507	1033.8	859.5	-574.5	5	1855	769822	172	412894421	43891400	0.029904	0.352134	0.369435
1156.717	10:20:11.717	37.305162460	-3.689286937	12.257367	1560.202271	74.852661	0.6	20.	7.616316	-15.455289	8.989965	-0.174424	-0.210357	0.025559	0.000693	0.035933	0.6	1	0.045209	507	1036.6	864.	-572.7	5	1869	769801	200	412894860	43891553	0.029904	0.352134	0.369435
1156.967	10:20:11.967	37.305162460	-3.689286937	12.257367	1560.202271	74.852661	0.6	20.	7.616316	-15.455289	8.989965	-0.167847	-0.211267	0.025425	0.000523	0.043419	0.6	1	0.034278	508	1038.8	868.	-570.7	5	1869	769801	200	412894860	43891553	0.02719	0.449037	0.303811
1157.217	10:20:12.217	37.305239772	-3.689244989	12.257367	1560.202271	74.852661	0.6	20.	7.616316	-15.455289	8.989965	-0.186256	-0.217171	0.025341	0.000418	0.030915	0.6	1	0.02747	508	1041.1	872.2	-568.4	5	1872	769703	266	412895715	43891931	0.02719	0.449037	0.303811
1157.467	10:20:12.467	37.305277054	-3.689220053	12.257367	1560.202271	74.852661	0.6	20.	7.616316	-15.455289	8.989965	-0.174949	-0.217314	0.025218	0.000265	0.042365	0.6	1	0.017513	508	1042.9	876.	-566.	5	1873	769673	291	412896127	43892155	0.022243	0.557166	0.329051
1157.717	10:20:12.717	37.305313268	-3.689192738	12.257367	1560.202271	74.852661	0.6	20.	7.616316	-15.455289	8.989965	-0.174949	-0.217314	0.025218	0.000265	0.042365	0.6	1	0.017513	508	1045.1	880.2	-563.3	5	1878	769619	325	412896527	43892400	0.022243	0.557166	0.329051
1157.967	10:20:12.967	37.305313268	-3.689192738	12.257367	1560.202271	74.852661	0.6	20.	7.616316	-15.455289	8.989965	-0.191313	-0.224838	0.025076	9.2e-05	0.033525	0.6	1	0.006095	509	1046.5	883.8	-560.4	5	1878	769619	325	412896527	43892400	0.01705	0.653693	0.317554
1158.217	10:20:13.217	37.305382224	-3.689130741	12.257367	1560.202271	74.852661	0.6	20.	7.616316	-15.455289	8.989965	-0.20757	-0.228091	0.025095	0.000115	0.020521	0.6	1	0.007638	509	1048.2	887.8	-557.4	5	1890	769692	384	412897288	43892955	0.01705	0.653693	0.317554
1158.467	10:20:13.467	37.305382224	-3.689130741	12.257367	1560.202271	74.852661	0.6	20.	7.616316	-15.455289	8.989965	-0.205636	-0.230727	0.024956	-5.3e-05	0.02509	0.6	1	-0.003514	509	1049.	890.8	-554.1	5	1890	769692	384	412897288	43892955	0.025416	0.757091	0.35814
1158.717	10:20:13.717	37.305446004	-3.689059782	12.257367	1560.202271	74.852661	0.6	20.	7.616316	-15.455289	8.989965	-0.205636	-0.230727	0.024956	-5.3e-05	0.02509	0.6	1	-0.003514	509	1050.	894.	-550.7	5	1895	769779	444	412897991	43893589	0.025416	0.757091	0.35814
1158.967	10:20:13.967	37.305475614	-3.689021235	12.257367	1560.202271	74.852661	0.6	20.	7.616316	-15.455289	8.989965	-0.225792	-0.235309	0.024918	-9.8e-05	0.009517	0.6	1	-0.006539	510	1050.9	897.2	-547.1	5	1886	769776	476	412898317	43893933	0.018008	0.913986	0.374545
1159.217	10:20:14.217	37.305503521	-3.688980979	12.257367	1560.202271	74.852661	0.6	20.	7.616316	-15.455289	8.989965	-0.225792	-0.235309	0.024918	-9.8e-05	0.009517	0.6	1	-0.006539	510	1051.3	900.	-543.3	5	1889	769795	502	412898624	43894292	0.018008	0.913986	0.374545
